Tweet text,ID,Label,text_label,split
@Uber_Support I don't see a link anywhere on the tax information page to consent to e delivery for 1099? Where is it?,3256,0,Unlabeled,2
⚡ The idea of ‘Lady Doritos’ is not going well https://t.co/nkaB0BfUh6,3257,0,Unlabeled,2
"@ThreeUKSupport I already did, they promised a call back and it didn't happen.  Not impressed with the colleagues in Noida",3258,0,Unlabeled,2
"@ZARA_Care Thanks for This, now got a case number open.",3259,0,Unlabeled,2
"@KFC_UKI_Help Uttoxeter branch is useless. Drove through 15 minutes ago and still waiting for food, along with 6 other cars.",3260,0,Unlabeled,2
Not an Onion Onion story https://t.co/tC6VY6qvUp,3261,0,Unlabeled,2
@PredsNHL @ElectronicXpres C. Cause that’s what my wife is with me ��. 310-H15,3262,0,Unlabeled,2
Am not getting correct figures on your @Safaricom_Care app. Iko nini? https://t.co/QhXyHhfvVv,3263,0,Unlabeled,2
@JetBlue Not cancelled. Delayed. Been sitting on plane for two hours. Water is frozen. Who knew it gets cold in Syracuse?,3264,0,Unlabeled,2
@YasmineGalenorn So agree!,3265,0,Unlabeled,2
@lovenkotb4life9 @YoungandHungry That's what I'd like to know bc I don't have that many of my shows to watch lately… https://t.co/Lh3mh7POsH,3266,0,Unlabeled,2
Thank you @WholeFoods for refunding me the gift cards.,3267,0,Unlabeled,2
"@British_Airways Hi BA, I have some questions re my companion voucher. What's the best channel to provide details?",3268,0,Unlabeled,2
@BurberryService thanks for sending the wrong shirt...... pic.twitter.com/infmTil4zc,3269,0,Unlabeled,2
https://t.co/dQIRTHDb4D...,3270,0,Unlabeled,2
@Tswan_2 �� Them Cavs ending it in 6,3271,0,Unlabeled,2
@SRuhle Judge Moore has a vintage! Look at age difference between girls he pursued when younger and present gap wit… https://t.co/fylvO1wOCt,3272,0,Unlabeled,2
Hey @awscloud. We are throwing a AWS themed birthday party for a friend who is very passionate about your product. Where can we get AWS swag,3273,0,Unlabeled,2
@Delta I honestly don't believe that. You would change your ways if you were truly sorry,3274,0,Unlabeled,2
@mattdmc91 @2Rich2FoldPoker @ESPNCFB *Roquan. Damn auto correct,3275,0,Unlabeled,2
@UPS why do my packages go clearly in the opposite direction just to come back my way??,3276,0,Unlabeled,2
Os os luego a whateeen,3277,0,Unlabeled,2
"@_Sophie_04 That actually makes a lot of sense, redhead disease",3278,0,Unlabeled,2
"@awscloud My account is past due. Tried to make payment online but could not find a location to do so. Trying opening a case. Got an e-mail from someone, responded with the required info and was told it is a no-reply address. Can you assist?",3279,0,Unlabeled,2
"@VZWSupport @SamsungSupport Why are lengthy text msgs now being broken down into multiple texts instead of ""multimedia messages"" = 1 text ???",3280,0,Unlabeled,2
Too bad @TommyHilfiger doesn't want black people wearing his clothes. I heard.,3281,0,Unlabeled,2
@HPSupport My officejet 3830 won't print.  #hppsdr #ijkhelp,3282,0,Unlabeled,2
@AOLSupportHelp I'm using AOL Gold. I cannot indent a line of type in my email (I used to be able to do that). Why?,3283,0,Unlabeled,2
@UPSHelp Package from London to Sydney just rescheduled to 4 days later? Why?,3284,0,Unlabeled,2
"Filming with @shes_a_muppet and @afonso.dan, featuring the @wevibe Gala and Jive. https://t.co/a28B2euh88 https://t.co/EFdG6f2vCD",3285,0,Unlabeled,2
#chromebooks #edelectronics @google The managed network settings on almost all our Chromebooks have been lost. Bug from a… https://t.co/gnUIZ6AYk3,3286,0,Unlabeled,2
@OnePlus_IN hi my one plus 5t. Battery s getting drained fast. 6 to 7 hours if I use the phone. Kindly give a solution. @getpeid,3287,0,Unlabeled,2
I just gave 5 stars to #Felicia at @neimanmarcus for the great service I received!,3288,0,Unlabeled,2
@LPIsaacGuest amazing what you're putting together for everyone. Any chance I can talk to you privately?,3289,0,Unlabeled,2
can't believe I have 76000 miles on my 2011 @VW CC &amp; in need of a transmission. any advice @vwcares,3290,0,Unlabeled,2
8. @turbotax It also improperly imported my data from e*trade and kept thinking it hadn't gotten all the information needed.,3291,0,Unlabeled,2
@RitchDaRuler @ClemsonBubba52 @CoachYoungblood They HATED him lololololol,3292,0,Unlabeled,2
You won’t forget any ingredients for this @PerdueChicken recipe because there are only 3! #Promotion #PerdueCrew -… https://t.co/S4FOfuygXF,3293,0,Unlabeled,2
@TeamTurboTax I cant bc of security reasons. I dont think im ever using your company again.,3294,0,Unlabeled,2
I just added this to my closet on Poshmark: JCREW 3/4 sleeve button down shirt. https://t.co/doEkqycX3V via @poshmarkapp #shopmycloset,3295,0,Unlabeled,2
aye @CarmenKingy sorry for the notification spam my sister took me thrift store shopping &amp; im just chillin on a dus… https://t.co/Uo4QkdcyvO,3296,0,Unlabeled,2
@KenyaPower_Care Thanks it has gone through..,3297,0,Unlabeled,2
@PredsNHL A,3298,0,Unlabeled,2
@hooviehams @hooviehams and we did.... Lol,3299,0,Unlabeled,2
@DIRECTVService is there an outage in Buffalo 14220? Been seeing code 771 for last two hours.,3300,0,Unlabeled,2
Check out this awesome game I found on BrightLocker - MonstroBoy. https://t.co/Otwlt0jp3Z,3301,0,Unlabeled,2
@motorolaindia I read news that Moto release Oreo update for Moto G5+. When it rolls to India?,3302,0,Unlabeled,2
"@AskPlayStation Just Followed, sorry about that",3303,0,Unlabeled,2
A mood https://t.co/PoAJNTFQiL,3304,0,Unlabeled,2
sitting in the hotel room crying over my paper and how much I hate school rn while my bf is go kart racing. Is it r… https://t.co/c4md6Yw9GM,3305,0,Unlabeled,2
@eBay Would love to offer the items in my power seller account for #Bitcoin for those willing to pay.,3306,0,Unlabeled,2
"@treasuretruck Will you please stop texting me cool stuff that's nowhere near my house?! This is getting so annoying, also disappointing. :(",3307,0,Unlabeled,2
happy 18th bday to my booooo�� @madrowe_ https://t.co/0cYdXoT7CT,3308,0,Unlabeled,2
just want to thank @ASOS_HeretoHelp @ASOS for ignoring me for three days xxxx,3309,0,Unlabeled,2
"Good morning, @McDonalds ... your 88-05 Astoria Blvd, East Elmhurst location refused to give cup of water with order. Is this your protocol?",3310,0,Unlabeled,2
@LenovoSupport talked for hour couple of times with higher team and sent mail to dkumar11. item should have been dispatched on the same day,3311,0,Unlabeled,2
@XboxSupport okay will give it a try. thanks!,3312,0,Unlabeled,2
@bt_uk one of your openreach engineers was driving his van dangerously fast through Farnham town centre just now. Too fast to catch reg.,3313,0,Unlabeled,2
"@AskPlayStation @Mister_Blake I'm having the same issue, can I get a DM too? Thanks.",3314,0,Unlabeled,2
@NikeSupport hi guys. How can I see local running routes via the iPhone app?,3315,0,Unlabeled,2
"@BurberryService hi, if I placed an order for next day delivery on Sunday 10th, when should I expect it to arrive? I've still not had a despatch email or a reply to my email",3316,0,Unlabeled,2
@UconnectCares Iheart radio app doesn't work. Have opened 2 different tickets both were closed without being fixed.,3317,0,Unlabeled,2
Embrace debate: What is the best John's?,3318,0,Unlabeled,2
@VirginTrains Always specify the train time when booking as struggle to understand when your off peak open returns are allowed to be used,3319,0,Unlabeled,2
"I just ordered taxi. It hasen't even arrived, the money was taken and I was charged for someone else's service. @Uber",3320,0,Unlabeled,2
@kooCronnoC Soooo it’s not the scratch off kind of lottery then?,3321,0,Unlabeled,2
"@IKEAUKSupport hi, your Reading store car park is broken.",3322,0,Unlabeled,2
Last few days of free ice skating on Stansted Mountfitchet train platforms... catch it while it lasts! @networkrail @greateranglia,3323,0,Unlabeled,2
@subaru_usa @SubaruCustCare I bought a new Impreza on 2/8 and traded in my 2012. They payoff check for my previous loan only went out today?,3324,0,Unlabeled,2
2017 was a great year! Can’t wait for 2018! https://t.co/mBEuKMqWZ2,3325,0,Unlabeled,2
@WhirlpoolCare Thanks for reaching out. Hopefully I hear back from @HomeDepot,3326,0,Unlabeled,2
just in case you thought i was fucking around https://t.co/lzfZjSKW8z,3327,0,Unlabeled,2
"Please @TeamTurboTax, situation ended up being a mess and need a refund of software. That's all. Been bounced around your site for an hour.",3328,0,Unlabeled,2
@NotMrNutting is the Crick stocked for Trout Season this year?,3329,0,Unlabeled,2
@OnePlus_Support Rs 25k #down the #drain. If you can't debug/support close your company! #Oneplus,3330,0,Unlabeled,2
@Nagheenanajar you have some pals that would like this https://t.co/kCJ2LKyF9I,3331,0,Unlabeled,2
"@tomsegura hey man, any design work I could do for you?",3332,0,Unlabeled,2
@united Thanks so now what?,3333,0,Unlabeled,2
"@MicrosoftHelps i await ur response, in view of the fact that the details have been forwarded",3334,0,Unlabeled,2
@Postmates is #BetterThanSanta https://t.co/xXqB2d02XZ I wish my mom could get the gift of a new smile. This year h… https://t.co/PPfrX2z8bX,3335,0,Unlabeled,2
@hm_custserv @hm please could you tell the email address to contact H&amp;M for any references?,3336,0,Unlabeled,2
@SirFritzAlot @Apple @U2 Time to let it go.,3337,0,Unlabeled,2
I love this site! https://t.co/C0T5igzlQl,3338,0,Unlabeled,2
"@NYTsupport Your website no longer remembers that I'm a subscriber. Safari 5.1.1, OS 10.6.8",3339,0,Unlabeled,2
Just graduated from the best school ever! @TAMU #WHOOP #classof2018 https://t.co/tCD8NRCiGi,3340,0,Unlabeled,2
@BerniecratsTO @TYTNetwork @TheYoungTurks @cenkuygur Jordan who? That’s what people would have said before TYT gave… https://t.co/jqRrRKkUDs,3341,0,Unlabeled,2
Feeling more like the poor engineer than Orson Welles today,3342,0,Unlabeled,2
@whirlpoolusa I spent $1000 on a washer in 2014 and the washer is now broken and over $400 to fix a bearing problem.,3343,0,Unlabeled,2
@SubaruCustCare Did this about 3 hours ago. Haven't heard anything yet.,3344,0,Unlabeled,2
Try @PerdueChicken Restaurant Style Chopped Salad &amp; impress with your cooking chops! #Promotion #PerdueCrew -… https://t.co/cNfHYvSx5v,3345,0,Unlabeled,2
@Nordstrom about to lose my business 5ever,3346,0,Unlabeled,2
"""It's not my fault."" https://t.co/CRWJokCOEt",3347,0,Unlabeled,2
"S7 Edge, we got a problem. This pink pixel line! I think it's a pressure issue from the edge screen. https://t.co/SFd3wh5DB2 @samsungsupport",3348,0,Unlabeled,2
@McDonalds BRING BACK THE SRIRACHA MAC SAUCE! #lifeover,3349,0,Unlabeled,2
"@InboxDollars I think there's an error, says it's 'expired'.",3350,0,Unlabeled,2
@BNBuzz can I complain to you about the coffee I just received?,3351,0,Unlabeled,2
@gvecch_94_ Yes die hard lol but i agree they need to work on defense and bell needs to clean up his act a bit befo… https://t.co/SMDbtdJky0,3352,0,Unlabeled,2
"@annainaustin Oh, now. You're never too old to let that freak flag fly! #nojudgment",3353,0,Unlabeled,2
@EveryDollar Watching with my husband #moneyandmarriage live stream 2017 https://t.co/4dk3aIXtpk,3354,0,Unlabeled,2
@SEPTA_SOCIAL You too! https://t.co/hx6YIPBGFH,3355,0,Unlabeled,2
@neimanmarcus Thank you,3356,0,Unlabeled,2
"@AppleSupport So it doesn't matter that the email receipt for the transaction shows the old card, even though my Apple ID info is corrected",3357,0,Unlabeled,2
".@DropboxSupport I want to switch to Smart Sync, but does it support symlinks on Mac? This is necessary for my large media usage of Drpbx.",3358,0,Unlabeled,2
Wow #MyTwitterAnniversary https://t.co/zvUqLG4LLu,3359,0,Unlabeled,2
"@mattkecksucks @carterjwm @Wendys One is a legend, and the other? Just a stupid slithery little sneaky sneeeek.… https://t.co/MBHZgYaUuu",3360,0,Unlabeled,2
@Lowes Do you price match https://t.co/6lF8QfA9f0? I'm getting conflicting answers.,3361,0,Unlabeled,2
"@VW #VWCares , funny I don't feel like you do. Car still in shop. Letter not mailed to me yet that was generated on April 18th #notfeelingit",3362,0,Unlabeled,2
Love it when I almost die rear ended by a semi cause my jeep turns off again. One day they will fix it #jeepsucks #Chrysler,3363,0,Unlabeled,2
@LenovoSupport 3 month old Legion Y720 every time I close the lid or put the computer to sleep and then wake it back up the screen looks like it is dead. Massive glitching and not able to see the log in screen. Defaulted all lid closure settings and issue,3364,0,Unlabeled,2
@UbisoftSupport @Rainbow6Game Does blackflag servers connect yet,3365,0,Unlabeled,2
After bombarding me with reminder emails I've just turned up for my flu jab &amp; they've run out! Rubbish service @BootsUK,3366,0,Unlabeled,2
@TwitterSupport I've reported this account multiple times and so have friends. ( @ryanwinfield9 ) It's a fraud account copying mine. Help!!,3367,0,Unlabeled,2
@FitbitSupport But ppl in the uk use miles and Celsius!,3368,0,Unlabeled,2
@DeanGeorgaris Haha I love the show!! ����I literally cannot breathe right now ��that ending tho,3369,0,Unlabeled,2
@Jetblue discriminates against people with disabilities.,3370,0,Unlabeled,2
@HPSupport can I use an HP officejet 4500 desktop as a wireless printer,3371,0,Unlabeled,2
@jm2walsh @TheRickyDavila Yes Yes Yes,3372,0,Unlabeled,2
"@plume__ I also recommend branching out to Freecell, in which the more empty spaces you have filled up the worse you are doing",3373,0,Unlabeled,2
@Nordstrom website is maddeningly slow. Chat won't load. Can't authorize new debit card. Had to retype things a number of times. Cmon,3374,0,Unlabeled,2
@greateranglia what are you playing at? https://t.co/fcrfALq1nV,3375,0,Unlabeled,2
"@Gav_Leaf @TheSpoonyOne To be fair, it's Mike Huckabee. So, depends on how you define ""people.""",3376,0,Unlabeled,2
"@nvidiacc from the beginning it never worked right, driver issues (drvs in wrong places), now with the last CUDA update it broke the Mac.",3377,0,Unlabeled,2
@NikeSupport The latest release,3378,0,Unlabeled,2
Wanna make an easy $5 here ya go https://t.co/IMZP96KrPS,3379,0,Unlabeled,2
An actual photograph of me on hold with insurance.… https://t.co/1wv6Elsz0U,3380,0,Unlabeled,2
#moplc18 I’m here! Looking for any of my tweet peeps!?!?!?,3381,0,Unlabeled,2
"@AirAsiaSupport Hi, today 02 Dec there is a flight Per/Dps at 1120.  If I book seats will I get on the plane?  IS it really flying?",3382,0,Unlabeled,2
"My fitbit #Fitstats_en_US for 12/18/2017: 4,313 steps and 2.1 miles traveled. https://t.co/EarcnrpYhg",3383,0,Unlabeled,2
@milypage she literally looks like she’s been dead for 6 years. this is lowkey an insult to Angelina Jolie.,3384,0,Unlabeled,2
I've been excited for this for months and it's finally here! Loving… https://t.co/vrz25V8GXz,3385,0,Unlabeled,2
"This thread makes the Aziz thing abundantly clear. To all saying that ""She should have said no,"" uh...she DID. Se… https://t.co/1zfBQPrQKb",3386,0,Unlabeled,2
@ThreeUKSupport How do I do that?,3387,0,Unlabeled,2
@SteveHofstetter and now we have to pay for collecting rain water,3388,0,Unlabeled,2
"Furious w/ @Yelp Salesman calls, tells us he can ""fix"" our reviews. We decline. Two days later another legit 5 star review is removed. #scam",3389,0,Unlabeled,2
"Seriously! Jeez, don’t tap anyone on the shoulder to ask them a question, that’s “rape” �� &lt;&lt; clearly an exaggeratio… https://t.co/Rdc2LDLMOZ",3390,0,Unlabeled,2
